run_id,game_id,game_index,game_seed,checkpoint_index,checkpoint_ply,ply,turn_index,current_player_id,player_id,player_name,agent_name,seat_index,winner_id,winner_ids_json,label_is_winner,final_score,final_rank,final_scores_json,is_tie,frontier_size,corner_differential,center_proximity,opponent_adjacency,deadzone_count,deadzone_fraction,mobility_total_placements,mobility_total_orientation_normalized,mobility_total_cell_weighted,mobility_bucket_1,mobility_bucket_2,mobility_bucket_3,mobility_bucket_4,mobility_bucket_5,blocking_exposure_legal_moves_opp_sum,utility_frontier_plus_mobility,pieces_used_count,pieces_remaining_count,remaining_squares,remaining_size_1_count,remaining_size_2_count,remaining_size_3_count,remaining_size_4_count,remaining_size_5_count,remaining_key_piece_17,remaining_key_piece_19,remaining_key_piece_20,phase_ply,phase_turn_index,phase_board_occupancy,phase_piece_usage_ratio,phase_progress_turn_ratio,phase_progress_placement_ratio,player_board_occupancy,se_squares_placed,se_remaining_piece_area,se_accessible_corners,se_reachable_empty_squares,se_largest_remaining_piece_size,se_opponent_avg_mobility,se_center_proximity,se_territory_enclosure_area
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,0,8,8,8,1,1,RED,pool_l45_100ms,0,2,[2],0,82,3,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,6.0,-17.0,9.0,0.0,1.0,0.0025,388.0,90.5,366.25,6.0,10.0,28.5,113.0,208.75,1380.0,372.25,2.0,19.0,78.0,1.0,1.0,2.0,6.0,9.0,1.0,1.0,0.0,8.0,8.0,0.0975,0.09523809523809523,0.0032,0.0032,0.025,0.11363636363636363,0.8863636363636364,0.15,1.0,1.0,0.19166666666666668,0.20526315789473681,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,0,8,8,8,1,2,BLUE,pool_peer_500ms,1,2,[2],1,102,1,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,9.0,-11.0,9.0,0.0,1.0,0.0025,543.0,122.625,488.75,9.0,15.0,41.25,153.5,270.0,1225.0,497.75,2.0,19.0,78.0,1.0,1.0,2.0,6.0,9.0,1.0,0.0,0.0,8.0,8.0,0.0975,0.09523809523809523,0.0032,0.0032,0.025,0.11363636363636363,0.8863636363636364,0.225,1.0,1.0,0.16666666666666669,0.23684210526315785,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,0,8,8,8,1,3,YELLOW,champion,2,2,[2],0,86,2,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,8.0,-13.0,9.0,0.0,1.0,0.0025,489.0,120.375,491.125,8.0,14.0,39.75,125.0,304.375,1279.0,499.125,2.0,19.0,79.0,1.0,1.0,2.0,5.0,10.0,1.0,1.0,1.0,8.0,8.0,0.0975,0.09523809523809523,0.0032,0.0032,0.0225,0.10227272727272728,0.8977272727272727,0.2,1.0,1.0,0.175,0.23391812865497075,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,0,8,8,8,1,4,GREEN,pool_heuristic,3,2,[2],0,86,2,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,6.0,-17.0,9.0,0.0,1.0,0.0025,348.0,89.75,362.625,6.0,10.0,28.5,112.5,205.625,1420.0,368.625,2.0,19.0,78.0,1.0,1.0,2.0,6.0,9.0,1.0,1.0,1.0,8.0,8.0,0.0975,0.09523809523809523,0.0032,0.0032,0.025,0.11363636363636363,0.8863636363636364,0.15,1.0,1.0,0.19166666666666668,0.2315789473684211,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,1,16,16,16,1,1,RED,pool_l45_100ms,0,2,[2],0,82,3,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,10.0,-34.0,7.0,0.0,1.0,0.0025,397.0,95.625,358.0,10.0,15.0,36.75,132.5,163.75,2040.0,368.0,4.0,17.0,68.0,1.0,1.0,2.0,6.0,7.0,1.0,0.0,0.0,16.0,16.0,0.1975,0.19047619047619047,0.0064,0.0064,0.05,0.22727272727272727,0.7727272727272727,0.25,1.0,1.0,0.36666666666666664,0.3236842105263158,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,1,16,16,16,1,2,BLUE,pool_peer_500ms,1,2,[2],1,102,1,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,16.0,-22.0,0.0,0.0,1.0,0.0025,862.0,214.5,834.625,16.0,29.0,81.0,305.5,403.125,1575.0,850.625,4.0,17.0,68.0,1.0,1.0,2.0,6.0,7.0,1.0,0.0,0.0,16.0,16.0,0.1975,0.19047619047619047,0.0064,0.0064,0.05,0.22727272727272727,0.7727272727272727,0.4,1.0,1.0,0.31666666666666665,0.49473684210526314,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,1,16,16,16,1,3,YELLOW,champion,2,2,[2],0,86,2,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,17.0,-20.0,2.0,0.0,1.0,0.0025,787.0,191.75,735.5,17.0,30.0,78.75,231.0,378.75,1650.0,752.5,4.0,17.0,69.0,1.0,1.0,2.0,5.0,8.0,1.0,0.0,0.0,16.0,16.0,0.1975,0.19047619047619047,0.0064,0.0064,0.0475,0.2159090909090909,0.7840909090909091,0.425,1.0,1.0,0.30833333333333335,0.4293628808864266,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,1,16,16,16,1,4,GREEN,pool_heuristic,3,2,[2],0,86,2,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,11.0,-32.0,3.0,0.0,1.0,0.0025,391.0,116.25,447.75,11.0,15.0,41.25,158.0,222.5,2046.0,458.75,4.0,17.0,68.0,1.0,1.0,2.0,6.0,7.0,1.0,1.0,1.0,16.0,16.0,0.1975,0.19047619047619047,0.0064,0.0064,0.05,0.22727272727272727,0.7727272727272727,0.275,1.0,1.0,0.35833333333333334,0.4605263157894737,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,2,24,24,24,1,1,RED,pool_l45_100ms,0,2,[2],0,82,3,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,14.0,-43.0,6.0,1.0,10.0,0.025,187.0,55.625,172.0,13.0,14.0,24.0,68.5,52.5,1222.0,186.0,6.0,15.0,58.0,1.0,1.0,2.0,6.0,5.0,0.0,0.0,0.0,24.0,24.0,0.2975,0.2857142857142857,0.0096,0.0096,0.075,0.3409090909090909,0.6590909090909091,0.35,1.0,1.0,0.475,0.4017543859649123,0.0
20260508_060102_e8621532,20260508_060102_e8621532_g0018,18,417785225,2,24,24,24,1,2,BLUE,pool_peer_500ms,1,2,[2],1,102,1,"{""1"": 82, ""2"": 102, ""3"": 86, ""4"": 86}",False,20.0,-31.0,0.0,7.0,10.0,0.025,438.0,131.75,464.625,18.0,23.0,57.75,196.5,169.375,971.0,484.625,6.0,15.0,58.0,1.0,1.0,2.0,6.0,5.0,1.0,0.0,0.0,24.0,24.0,0.2975,0.2857142857142857,0.0096,0.0096,0.075,0.3409090909090909,0.6590909090909091,0.5,1.0,1.0,0.425,0.6070175438596491,0.0
