run_id,game_id,seed,ply,player_id,phase,board_occupancy,decision_id,piece_id,feat_piece_size,feat_corners,feat_center,feat_blocking,visits,n_moves
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,13,1.0,0.25,0.10130904680035802,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,13,1.0,0.25,0.10130904680035802,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,15,1.0,0.25,0.08324310021882098,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,15,1.0,0.25,0.08324310021882098,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,15,1.0,0.25,0.07362440384455593,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,15,1.0,0.25,0.07362440384455593,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,13,1.0,0.25,0.07219020002440801,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,13,1.0,0.25,0.07219020002440801,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,18,1.0,0.25,0.06315789473684208,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,15,1.0,0.25,0.06292137817027088,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,15,1.0,0.25,0.06292137817027088,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,8,0.8,0.25,0.07894736842105265,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,0,1,early,0.0,policycollect_20260705T130737Z_s2026_g0000_p1_d0,8,0.8,0.25,0.07894736842105265,0.0,10,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,19,1.0,0.5,0.10501551414736954,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,19,1.0,0.5,0.10501551414736954,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,11,1.0,0.5,0.09467564466338863,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,11,1.0,0.5,0.09467564466338863,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,14,1.0,0.375,0.10427299370506082,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,14,1.0,0.375,0.10427299370506082,0.0,11,39
policycollect_20260705T130737Z,policycollect_20260705T130737Z_s2026_g0000,2026,2,3,early,0.025,policycollect_20260705T130737Z_s2026_g0000_p3_d0,14,1.0,0.375,0.10303682556746585,0.0,11,39
