run_id,timestamp,num_games,completed_games,agents,seed,seat_policy,notes,audit_version
20260716_173614_e06187c1,2026-07-16T17:36:14,10,10,prior_500_a:mcts:None|prior_500_b:mcts:None|base_500_a:mcts:None|base_500_b:mcts:None,20260718,round_robin,phase4 search-scaling :: exp012_mlp_prior :: seed 20260718,v1_2026-03-28
