run_id,timestamp,num_games,completed_games,agents,seed,seat_policy,notes,audit_version
20260716_023944_501b9b26,2026-07-16T02:39:44,10,10,vm2_500:mcts:None|vm1_500:mcts:None|heuristic:heuristic:None|random:random:None,20260620,round_robin,phase4 search-scaling :: exp007_vm2_vs_vm1 :: seed 20260620,v1_2026-03-28
