run_id,timestamp,num_games,completed_games,agents,seed,seat_policy,notes,audit_version
20260712_150110_dd0c682f,2026-07-12T15:01:10,12,12,mcts_it50:mcts:None|mcts_it150:mcts:None|mcts_it500:mcts:None|heuristic:heuristic:None,20260621,round_robin,phase4 search-scaling :: pw_b50_150_500 :: seed 20260621,v1_2026-03-28
